timestamp,act_lZygomaticusMajorLandmark,act_lDepressorAnguliOrisLandmark,act_lRisoriusLandmark,act_OrbicularisOrisCenter,act_rZygomaticusMajorLandmark,act_rDepressorAnguliOrisLandmark,act_rRisoriusLandmark,act_lFrontalisInsideLandmark,act_LCorrugatorSuperciliiLandmark,act_rFrontalisInsideLandmark,act_RCorrugatorSuperciliiLandmark,act_RLevatorLabiiSuperiorisLandmark,act_LLevatorLabiiSuperiorisLandmark,act_BridgeOfTheNose,act_LDepressorLabiiInferiorisLandmark,act_RDepressorLabiiInferiorisLandmark,act_lFrontalisOuterLandmark,act_rFrontalisOuterLandmark,act_LOrbicularisOculi,act_ROrbicularisOculi,str_lZygomaticusMajorLandmark,str_lDepressorAnguliOrisLandmark,str_lRisoriusLandmark,str_OrbicularisOrisCenter,str_rZygomaticusMajorLandmark,str_rDepressorAnguliOrisLandmark,str_rRisoriusLandmark,str_lFrontalisInsideLandmark,str_LCorrugatorSuperciliiLandmark,str_rFrontalisInsideLandmark,str_RCorrugatorSuperciliiLandmark,str_RLevatorLabiiSuperiorisLandmark,str_LLevatorLabiiSuperiorisLandmark,str_BridgeOfTheNose,str_LDepressorLabiiInferiorisLandmark,str_RDepressorLabiiInferiorisLandmark,str_lFrontalisOuterLandmark,str_rFrontalisOuterLandmark,str_LOrbicularisOculi,str_ROrbicularisOculi,str_JawSlide,iris_LEye_x,iris_LEye_y,iris_REye_x,iris_REye_y
30.2690,0.01675,0.00000,0.01874,0.00000,0.00673,0.01874,0.01360,0.01177,0.00000,0.01877,0.00000,0.00509,0.00000,0.00000,0.00658,0.00818,0.00000,0.01929,0.00000,0.00000,-0.01675,0.00620,-0.01874,0.02822,-0.00673,-0.01874,-0.01360,-0.01177,0.00509,-0.01877,0.01886,-0.00509,0.00239,0.00323,-0.00658,-0.00818,0.00046,-0.01929,0.11095,0.17693,-0.00598,-0.01318,0.01563,0.00321,0.01948
30.3089,0.01593,0.00000,0.01680,0.00000,0.00411,0.02026,0.01127,0.01275,0.00000,0.01956,0.00000,0.00492,0.00000,0.00000,0.00770,0.01041,0.00094,0.02261,0.00000,0.00000,-0.01593,0.00582,-0.01680,0.02457,-0.00411,-0.02026,-0.01127,-0.01275,0.00746,-0.01956,0.02196,-0.00492,0.00236,0.00336,-0.00770,-0.01041,-0.00094,-0.02261,0.12263,0.19475,-0.00589,-0.01404,0.01818,0.00360,0.02087
30.3473,0.01239,0.00003,0.02085,0.00000,0.00000,0.02135,0.01005,0.06511,0.00000,0.06344,0.00000,0.00124,0.00000,0.00000,0.00854,0.00868,0.11170,0.11011,0.00000,0.00000,-0.01239,-0.00003,-0.02085,0.01300,0.00477,-0.02135,-0.01005,-0.06511,0.16086,-0.06344,0.16946,-0.00124,0.00643,0.02137,-0.00854,-0.00868,-0.11170,-0.11011,0.31150,0.40430,-0.00465,-0.00778,0.07260,-0.00299,0.06436
30.3856,0.00129,0.00000,0.02353,0.00000,0.00000,0.01674,0.00626,0.08686,0.00000,0.08599,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14812,0.14611,0.00000,0.00000,-0.00129,0.00567,-0.02353,0.00693,0.01873,-0.01674,-0.00626,-0.08686,0.24685,-0.08599,0.25532,0.00841,0.01725,0.04271,0.01176,0.01554,-0.14812,-0.14611,0.43797,0.54421,-0.00552,0.00300,0.08996,-0.00413,0.08430
30.4256,0.00000,0.00000,0.01635,0.00000,0.00000,0.01477,0.00000,0.10027,0.00000,0.10366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16831,0.17632,0.00000,0.00000,0.01579,0.01456,-0.01635,0.00380,0.04086,-0.01477,0.00493,-0.10027,0.28488,-0.10366,0.29583,0.02465,0.03686,0.06559,0.03822,0.04347,-0.16831,-0.17632,0.53430,0.64949,-0.00824,0.01526,0.09098,0.00006,0.08854
30.4653,0.00000,0.00739,0.00000,0.00239,0.00000,0.03494,0.00000,0.10033,0.00000,0.10330,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18045,0.17943,0.00000,0.00000,0.05625,-0.00739,0.01148,-0.00239,0.07787,-0.03494,0.01118,-0.10033,0.30605,-0.10330,0.31345,0.06826,0.08134,0.11895,0.03930,0.04396,-0.18045,-0.17943,0.65910,0.74750,-0.00598,0.02440,0.08847,0.00178,0.09038
30.5056,0.00000,0.00436,0.00000,0.02648,0.00000,0.05503,0.00000,0.11357,0.00000,0.11135,0.00000,0.00000,0.00000,0.00000,0.10607,0.11375,0.21058,0.19625,0.00000,0.00000,0.08871,-0.00436,0.03626,-0.02648,0.10045,-0.05503,0.00588,-0.11357,0.34080,-0.11135,0.33906,0.06190,0.07294,0.26580,-0.10607,-0.11375,-0.21058,-0.19625,0.79647,0.82976,0.00072,0.02925,0.09306,-0.00867,0.08725
30.5446,0.00000,0.00000,0.00000,0.00272,0.00000,0.04306,0.00154,0.10692,0.00000,0.10059,0.00000,0.00000,0.00000,0.00000,0.14907,0.15930,0.21412,0.19592,0.00000,0.00000,0.10399,0.00027,0.03284,-0.00272,0.10852,-0.04306,-0.00154,-0.10692,0.34145,-0.10059,0.33683,0.05866,0.06809,0.32012,-0.14907,-0.15930,-0.21412,-0.19592,0.84170,0.89284,-0.00027,0.03056,0.08932,-0.01161,0.08187
30.5827,0.00000,0.00871,0.00000,0.00000,0.00000,0.03714,0.00000,0.10710,0.00000,0.09777,0.00000,0.00000,0.00000,0.00000,0.16886,0.18074,0.21468,0.19497,0.00000,0.00000,0.12845,-0.00871,0.04880,0.00152,0.12680,-0.03714,0.00876,-0.10710,0.35034,-0.09777,0.34589,0.06943,0.07283,0.36634,-0.16886,-0.18074,-0.21468,-0.19497,0.88474,0.93520,-0.00056,0.03224,0.08900,-0.00678,0.07932
30.6238,0.00000,0.02925,0.00000,0.00000,0.00000,0.05530,0.00000,0.10110,0.00000,0.09091,0.00000,0.00000,0.00000,0.00000,0.19871,0.21119,0.20612,0.17969,0.00000,0.00000,0.14836,-0.02925,0.06412,0.00288,0.14527,-0.05530,0.01864,-0.10110,0.35989,-0.09091,0.35321,0.08026,0.08078,0.39702,-0.19871,-0.21119,-0.20612,-0.17969,0.91669,0.95320,-0.00009,0.03549,0.08698,-0.00894,0.08123
30.6625,0.00000,0.02741,0.00000,0.00000,0.00000,0.05487,0.00000,0.10827,0.00000,0.09851,0.00000,0.00000,0.00000,0.00000,0.20166,0.21551,0.21508,0.18996,0.00000,0.00000,0.15559,-0.02741,0.06877,0.00322,0.15105,-0.05487,0.02000,-0.10827,0.36671,-0.09851,0.36151,0.08609,0.08601,0.41369,-0.20166,-0.21551,-0.21508,-0.18996,0.92882,0.97326,0.00063,0.04409,0.08113,-0.00645,0.08252
30.7019,0.00000,0.03458,0.00000,0.00000,0.00000,0.05994,0.00000,0.11369,0.00000,0.10434,0.00000,0.00000,0.00000,0.00000,0.21980,0.23402,0.21687,0.19333,0.00000,0.00000,0.15961,-0.03458,0.07565,0.01100,0.15372,-0.05994,0.02508,-0.11369,0.36917,-0.10434,0.36626,0.09368,0.09369,0.42971,-0.21980,-0.23402,-0.21687,-0.19333,0.92171,0.97933,0.00190,0.04820,0.07554,-0.00609,0.08088
30.7435,0.00000,0.05378,0.00000,0.00000,0.00000,0.07771,0.00000,0.11684,0.00000,0.10652,0.00000,0.00000,0.00000,0.00000,0.23587,0.24870,0.21665,0.18943,0.00000,0.00000,0.16990,-0.05378,0.09449,0.00670,0.16383,-0.07771,0.03863,-0.11684,0.36974,-0.10652,0.36702,0.10270,0.10348,0.43950,-0.23587,-0.24870,-0.21665,-0.18943,0.91626,0.97558,0.00264,0.05236,0.07260,-0.00594,0.07903
30.7832,0.00000,0.06704,0.00000,0.00000,0.00000,0.08951,0.00000,0.11815,0.00000,0.10709,0.00000,0.00000,0.00000,0.00000,0.22981,0.24296,0.21669,0.18649,0.00000,0.00000,0.18193,-0.06704,0.10909,0.00073,0.17262,-0.08951,0.04858,-0.11815,0.37237,-0.10709,0.37013,0.11548,0.11552,0.43727,-0.22981,-0.24296,-0.21669,-0.18649,0.91562,0.98425,0.00264,0.05538,0.07252,-0.00515,0.07807
30.8222,0.00000,0.07445,0.00000,0.00739,0.00000,0.09156,0.00000,0.11928,0.00000,0.10719,0.00000,0.00000,0.00000,0.00000,0.22568,0.23976,0.21695,0.18391,0.00000,0.00000,0.18946,-0.07445,0.11900,-0.00739,0.17760,-0.09156,0.05796,-0.11928,0.37617,-0.10719,0.37275,0.12390,0.12189,0.43650,-0.22568,-0.23976,-0.21695,-0.18391,0.92057,0.98426,0.00245,0.05568,0.07102,-0.00527,0.07793
30.8611,0.00000,0.07812,0.00000,0.01240,0.00000,0.09381,0.00000,0.12028,0.00000,0.10769,0.00000,0.00000,0.00000,0.00000,0.22623,0.24016,0.21697,0.18245,0.00000,0.00000,0.19336,-0.07812,0.12401,-0.01240,0.18154,-0.09381,0.06444,-0.12028,0.37789,-0.10769,0.37403,0.12553,0.12334,0.43818,-0.22623,-0.24016,-0.21697,-0.18245,0.92262,0.98320,0.00230,0.05691,0.06979,-0.00503,0.07725
30.9016,0.00000,0.07780,0.00000,0.01814,0.00000,0.09327,0.00000,0.12140,0.00000,0.10755,0.00000,0.00000,0.00000,0.00000,0.22193,0.23540,0.21836,0.18183,0.00000,0.00000,0.19508,-0.07780,0.12516,-0.01814,0.18411,-0.09327,0.06894,-0.12140,0.37947,-0.10755,0.37517,0.12942,0.12744,0.43561,-0.22193,-0.23540,-0.21836,-0.18183,0.92281,0.98602,0.00204,0.05881,0.07038,-0.00493,0.07682
30.9430,0.00000,0.07979,0.00000,0.02344,0.00000,0.09059,0.00000,0.12200,0.00000,0.10768,0.00000,0.00000,0.00000,0.00000,0.22173,0.23343,0.22037,0.18205,0.00000,0.00000,0.19619,-0.07979,0.12638,-0.02344,0.18472,-0.09059,0.07030,-0.12200,0.38074,-0.10768,0.37656,0.13002,0.12735,0.43502,-0.22173,-0.23343,-0.22037,-0.18205,0.92105,0.98598,0.00139,0.06031,0.07127,-0.00484,0.07644
30.9830,0.00000,0.07933,0.00000,0.02487,0.00000,0.08954,0.00000,0.12252,0.00000,0.10826,0.00000,0.00000,0.00000,0.00000,0.22009,0.23184,0.22081,0.18168,0.00000,0.00000,0.19543,-0.07933,0.12423,-0.02487,0.18376,-0.08954,0.06873,-0.12252,0.38157,-0.10826,0.37727,0.12882,0.12594,0.43262,-0.22009,-0.23184,-0.22081,-0.18168,0.91876,0.98303,0.00129,0.06254,0.07171,-0.00471,0.07618
31.0231,0.00000,0.07992,0.00000,0.02681,0.00000,0.09005,0.00000,0.12288,0.00000,0.10831,0.00000,0.00000,0.00000,0.00000,0.21808,0.22982,0.22114,0.18141,0.00000,0.00000,0.19558,-0.07992,0.12448,-0.02681,0.18387,-0.09005,0.06886,-0.12288,0.38214,-0.10831,0.37767,0.12859,0.12561,0.43044,-0.21808,-0.22982,-0.22114,-0.18141,0.91654,0.98040,0.00133,0.06372,0.07174,-0.00466,0.07600
31.0629,0.00000,0.07931,0.00000,0.02802,0.00000,0.09062,0.00000,0.12339,0.00000,0.10859,0.00000,0.00000,0.00000,0.00000,0.21709,0.22900,0.22181,0.18085,0.00000,0.00000,0.19531,-0.07931,0.12367,-0.02802,0.18392,-0.09062,0.06891,-0.12339,0.38288,-0.10859,0.37786,0.12789,0.12504,0.42916,-0.21709,-0.22900,-0.22181,-0.18085,0.91327,0.97712,0.00146,0.06477,0.07164,-0.00479,0.07589
31.1020,0.00000,0.07927,0.00000,0.02917,0.00000,0.09229,0.00000,0.12423,0.00000,0.10910,0.00000,0.00000,0.00000,0.00000,0.21818,0.23115,0.22307,0.18059,0.00000,0.00000,0.19596,-0.07927,0.12384,-0.02917,0.18422,-0.09229,0.06819,-0.12423,0.38393,-0.10910,0.37823,0.12706,0.12433,0.42972,-0.21818,-0.23115,-0.22307,-0.18059,0.90826,0.97037,0.00249,0.06538,0.07139,-0.00510,0.07618
31.1423,0.00000,0.07969,0.00000,0.03055,0.00000,0.09785,0.00000,0.12454,0.00000,0.10982,0.00000,0.00000,0.00000,0.00000,0.22319,0.23811,0.22358,0.18053,0.00000,0.00000,0.19764,-0.07969,0.12599,-0.03055,0.18638,-0.09785,0.06980,-0.12454,0.38420,-0.10982,0.37868,0.12679,0.12462,0.43405,-0.22319,-0.23811,-0.22358,-0.18053,0.90413,0.96396,0.00388,0.06580,0.07122,-0.00505,0.07680
31.1820,0.00000,0.08162,0.00000,0.03142,0.00000,0.10120,0.00000,0.12499,0.00000,0.11081,0.00000,0.00000,0.00000,0.00000,0.22636,0.24147,0.22499,0.18196,0.00000,0.00000,0.19838,-0.08162,0.12872,-0.03142,0.18702,-0.10120,0.07083,-0.12499,0.38442,-0.11081,0.37898,0.12640,0.12439,0.43566,-0.22636,-0.24147,-0.22499,-0.18196,0.89756,0.96104,0.00422,0.06560,0.07119,-0.00524,0.07696
31.2212,0.00000,0.08591,0.00000,0.03123,0.00000,0.10386,0.00000,0.12684,0.00000,0.11336,0.00000,0.00000,0.00000,0.00000,0.23064,0.24495,0.22635,0.18504,0.00000,0.00000,0.19880,-0.08591,0.13024,-0.03123,0.18671,-0.10386,0.07099,-0.12684,0.38440,-0.11336,0.37899,0.12571,0.12385,0.43732,-0.23064,-0.24495,-0.22635,-0.18504,0.89458,0.96043,0.00442,0.06607,0.07138,-0.00597,0.07727
31.2599,0.00000,0.08744,0.00000,0.03207,0.00000,0.10561,0.00000,0.12973,0.00000,0.11746,0.00000,0.00000,0.00000,0.00000,0.23096,0.24538,0.22853,0.19033,0.00000,0.00000,0.19876,-0.08744,0.13123,-0.03207,0.18587,-0.10561,0.07057,-0.12973,0.38437,-0.11746,0.37904,0.12546,0.12355,0.43726,-0.23096,-0.24538,-0.22853,-0.19033,0.89313,0.95850,0.00445,0.06688,0.07107,-0.00491,0.07712
31.2990,0.00000,0.09024,0.00000,0.03231,0.00000,0.10836,0.00000,0.13436,0.00000,0.12239,0.00000,0.00000,0.00000,0.00000,0.23208,0.24641,0.23150,0.19402,0.00000,0.00000,0.19871,-0.09024,0.13372,-0.03231,0.18529,-0.10836,0.07139,-0.13436,0.38392,-0.12239,0.37856,0.12410,0.12249,0.43774,-0.23208,-0.24641,-0.23150,-0.19402,0.89548,0.95841,0.00434,0.06829,0.07110,-0.00322,0.07702
31.3384,0.00000,0.08898,0.00000,0.03076,0.00000,0.10900,0.00000,0.13535,0.00000,0.12317,0.00000,0.00000,0.00000,0.00000,0.23189,0.24676,0.22959,0.19387,0.00000,0.00000,0.19819,-0.08898,0.13286,-0.03076,0.18478,-0.10900,0.07005,-0.13535,0.38385,-0.12317,0.37849,0.12411,0.12263,0.43819,-0.23189,-0.24676,-0.22959,-0.19387,0.89878,0.96355,0.00430,0.06838,0.07236,-0.00151,0.07691
31.3784,0.00000,0.08564,0.00000,0.02998,0.00000,0.10943,0.00000,0.13520,0.00000,0.12312,0.00000,0.00000,0.00000,0.00000,0.22970,0.24640,0.22803,0.19355,0.00000,0.00000,0.19857,-0.08564,0.13196,-0.02998,0.18555,-0.10943,0.06970,-0.13520,0.38360,-0.12312,0.37838,0.12416,0.12299,0.43868,-0.22970,-0.24640,-0.22803,-0.19355,0.90266,0.96928,0.00436,0.06830,0.07354,-0.00049,0.07678
31.4172,0.00000,0.08327,0.00000,0.03018,0.00000,0.10943,0.00000,0.13520,0.00000,0.12306,0.00000,0.00000,0.00000,0.00000,0.22859,0.24575,0.22520,0.19271,0.00000,0.00000,0.19813,-0.08327,0.13016,-0.03018,0.18659,-0.10943,0.07068,-0.13520,0.38419,-0.12306,0.37841,0.12515,0.12383,0.43825,-0.22859,-0.24575,-0.22520,-0.19271,0.90895,0.97550,0.00423,0.06853,0.07458,0.00042,0.07574
31.4563,0.00000,0.08209,0.00000,0.03022,0.00000,0.10918,0.00000,0.13502,0.00000,0.12287,0.00000,0.00000,0.00000,0.00000,0.22752,0.24500,0.22455,0.19182,0.00000,0.00000,0.19764,-0.08209,0.12979,-0.03022,0.18616,-0.10918,0.07056,-0.13502,0.38370,-0.12287,0.37805,0.12508,0.12386,0.43807,-0.22752,-0.24500,-0.22455,-0.19182,0.91144,0.97855,0.00426,0.06848,0.07491,0.00068,0.07603
31.4950,0.00000,0.08113,0.00000,0.03012,0.00000,0.10897,0.00000,0.13503,0.00000,0.12232,0.00000,0.00000,0.00000,0.00000,0.22634,0.24381,0.22200,0.19067,0.00000,0.00000,0.19698,-0.08113,0.12855,-0.03012,0.18620,-0.10897,0.07071,-0.13503,0.38380,-0.12232,0.37800,0.12538,0.12402,0.43719,-0.22634,-0.24381,-0.22200,-0.19067,0.91705,0.98907,0.00421,0.06839,0.07642,0.00120,0.07538
31.5344,0.00000,0.08028,0.00000,0.02884,0.00000,0.10865,0.00000,0.13521,0.00000,0.12210,0.00000,0.00000,0.00000,0.00000,0.22658,0.24424,0.22203,0.18943,0.00000,0.00000,0.19617,-0.08028,0.12878,-0.02884,0.18475,-0.10865,0.06993,-0.13521,0.38300,-0.12210,0.37701,0.12517,0.12314,0.43759,-0.22658,-0.24424,-0.22203,-0.18943,0.91798,0.98893,0.00416,0.06790,0.07651,0.00099,0.07542
31.5759,0.00000,0.08056,0.00000,0.02796,0.00000,0.10912,0.00000,0.13494,0.00000,0.12165,0.00000,0.00000,0.00000,0.00000,0.22699,0.24495,0.22040,0.18789,0.00000,0.00000,0.19490,-0.08056,0.12809,-0.02796,0.18454,-0.10912,0.06923,-0.13494,0.38287,-0.12165,0.37686,0.12517,0.12317,0.43753,-0.22699,-0.24495,-0.22040,-0.18789,0.92090,0.99536,0.00404,0.06786,0.07709,0.00116,0.07544
31.6151,0.00000,0.08072,0.00000,0.02622,0.00000,0.10755,0.00000,0.13425,0.00000,0.12083,0.00000,0.00000,0.00000,0.00000,0.22746,0.24503,0.22020,0.18676,0.00000,0.00000,0.19376,-0.08072,0.12593,-0.02622,0.18252,-0.10755,0.06673,-0.13425,0.38217,-0.12083,0.37598,0.12443,0.12206,0.43742,-0.22746,-0.24503,-0.22020,-0.18676,0.92316,0.99577,0.00377,0.06722,0.07702,0.00027,0.07554
31.6554,0.00000,0.08025,0.00000,0.02515,0.00000,0.10614,0.00000,0.13332,0.00000,0.11971,0.00000,0.00000,0.00000,0.00000,0.22747,0.24505,0.21983,0.18598,0.00000,0.00000,0.19210,-0.08025,0.12387,-0.02515,0.18120,-0.10614,0.06504,-0.13332,0.38139,-0.11971,0.37502,0.12376,0.12140,0.43699,-0.22747,-0.24505,-0.21983,-0.18598,0.92395,0.99674,0.00372,0.06657,0.07694,-0.00012,0.07553
31.6951,0.00000,0.07940,0.00000,0.02429,0.00000,0.10522,0.00000,0.13234,0.00000,0.11846,0.00000,0.00000,0.00000,0.00000,0.22753,0.24484,0.21948,0.18496,0.00000,0.00000,0.19149,-0.07940,0.12263,-0.02429,0.18026,-0.10522,0.06449,-0.13234,0.38031,-0.11846,0.37340,0.12285,0.12055,0.43685,-0.22753,-0.24484,-0.21948,-0.18496,0.92502,0.99742,0.00326,0.06613,0.07686,-0.00032,0.07547
31.7342,0.00000,0.07894,0.00000,0.02409,0.00000,0.10517,0.00000,0.12920,0.00000,0.11616,0.00000,0.00000,0.00000,0.00000,0.22718,0.24425,0.21449,0.18218,0.00000,0.00000,0.19078,-0.07894,0.12148,-0.02409,0.18028,-0.10517,0.06454,-0.12920,0.37624,-0.11616,0.37042,0.12204,0.11997,0.43634,-0.22718,-0.24425,-0.21449,-0.18218,0.92606,1.00072,0.00296,0.06590,0.07681,-0.00026,0.07545
31.7736,0.00000,0.07940,0.00000,0.02372,0.00000,0.10391,0.00000,0.12192,0.00000,0.10802,0.00000,0.00000,0.00000,0.00000,0.22654,0.24279,0.20515,0.16552,0.00000,0.00000,0.18971,-0.07940,0.12055,-0.02372,0.17817,-0.10391,0.06318,-0.12192,0.36669,-0.10802,0.35923,0.12180,0.11945,0.43376,-0.22654,-0.24279,-0.20515,-0.16552,0.91296,0.98091,0.00279,0.06435,0.07426,-0.00146,0.07377
31.8140,0.00000,0.08264,0.00000,0.03636,0.00000,0.09879,0.00000,0.12780,0.00000,0.11390,0.00000,0.00000,0.00000,0.00000,0.22379,0.23817,0.20151,0.15355,0.00000,0.00000,0.18107,-0.08264,0.12073,-0.03636,0.16494,-0.09879,0.06235,-0.12780,0.35833,-0.11390,0.34652,0.12241,0.12005,0.43014,-0.22379,-0.23817,-0.20151,-0.15355,0.83309,0.87314,0.00152,0.06286,0.05632,0.00103,0.05966
31.8522,0.00000,0.08006,0.00000,0.04124,0.00000,0.08053,0.00000,0.13569,0.00000,0.12178,0.00000,0.00000,0.00000,0.00000,0.21848,0.22476,0.18984,0.13862,0.00000,0.00000,0.17433,-0.08006,0.12258,-0.04124,0.15371,-0.08053,0.07099,-0.13569,0.33569,-0.12178,0.31798,0.12468,0.12302,0.42437,-0.21848,-0.22476,-0.18984,-0.13862,0.78035,0.80369,-0.00686,0.05882,0.04543,0.00484,0.05256
31.8911,0.00000,0.07961,0.00000,0.03865,0.00000,0.07389,0.00000,0.13712,0.00000,0.12183,0.00000,0.00000,0.00000,0.00000,0.21244,0.21354,0.18010,0.12887,0.00000,0.00000,0.16808,-0.07961,0.12098,-0.03865,0.15122,-0.07389,0.07576,-0.13712,0.30926,-0.12183,0.29151,0.12548,0.12383,0.41680,-0.21244,-0.21354,-0.18010,-0.12887,0.73124,0.75743,-0.01120,0.05504,0.04824,0.00780,0.04960
31.9312,0.00000,0.06359,0.00000,0.03864,0.00000,0.06225,0.00000,0.11394,0.00000,0.10021,0.00000,0.00000,0.00000,0.00000,0.18583,0.18207,0.14870,0.10263,0.00000,0.00000,0.15519,-0.06359,0.10735,-0.03864,0.14560,-0.06225,0.08101,-0.11394,0.24563,-0.10021,0.23047,0.11966,0.12195,0.38970,-0.18583,-0.18207,-0.14870,-0.10263,0.68469,0.72215,-0.01454,0.05035,0.04883,0.01209,0.04312
31.9724,0.00000,0.02869,0.00000,0.02706,0.00000,0.04900,0.00000,0.07928,0.00000,0.07334,0.00000,0.00000,0.00000,0.00000,0.17410,0.16816,0.10212,0.08180,0.00000,0.00000,0.13353,-0.02869,0.07486,-0.02706,0.13550,-0.04900,0.07148,-0.07928,0.18424,-0.07334,0.18135,0.09696,0.10897,0.37166,-0.17410,-0.16816,-0.10212,-0.08180,0.62254,0.67183,-0.01431,0.04654,0.05282,0.01272,0.04324
32.0125,0.00000,0.00000,0.00886,0.00000,0.00000,0.00000,0.00000,0.06204,0.00000,0.05780,0.00000,0.00000,0.00000,0.00000,0.07323,0.05970,0.06661,0.05301,0.00000,0.00000,0.06836,0.01933,-0.00886,0.01843,0.07389,0.02096,0.00378,-0.06204,0.13555,-0.05780,0.13637,0.06081,0.06820,0.24470,-0.07323,-0.05970,-0.06661,-0.05301,0.48457,0.55206,-0.01929,0.04065,0.03865,0.01736,0.01327
32.0529,0.00000,0.00000,0.04995,0.00000,0.00000,0.00000,0.02684,0.05014,0.00000,0.04773,0.00000,0.00000,0.00000,0.00000,0.00559,0.00000,0.06052,0.04434,0.00000,0.00000,0.02339,0.03421,-0.04995,0.04586,0.03023,0.03192,-0.02684,-0.05014,0.10517,-0.04773,0.10802,0.04982,0.05633,0.14427,-0.00559,0.00388,-0.06052,-0.04434,0.20621,0.24636,-0.01671,0.03395,-0.03975,0.02011,-0.05332
32.0929,0.00000,0.00000,0.04119,0.00000,0.00000,0.00000,0.03451,0.02927,0.00000,0.03372,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03290,0.03175,0.24686,0.21279,0.01175,0.00744,-0.04119,0.04337,0.01159,0.00551,-0.03451,-0.02927,0.06681,-0.03372,0.07942,0.04797,0.05453,0.07221,0.02556,0.03271,-0.03290,-0.03175,-0.24686,-0.21279,-0.01236,0.03604,-0.20307,0.01232,-0.20419
32.1342,0.00000,0.00908,0.03034,0.00000,0.00000,0.00822,0.02846,0.00509,0.00000,0.01514,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01776,0.68373,0.59052,0.00508,-0.00908,-0.03034,0.02759,0.00854,-0.00822,-0.02846,-0.00509,0.02812,-0.01514,0.05255,0.04617,0.05008,0.04227,0.02294,0.02960,0.00916,-0.01776,-0.68373,-0.59052,-0.01044,0.04125,-0.51076,-0.02459,-0.58341
32.1736,0.00235,0.03591,0.02156,0.00000,0.00000,0.02570,0.01683,0.01675,0.00000,0.02290,0.00000,0.00000,0.00000,0.00000,0.00078,0.00000,0.00000,0.01971,0.84463,0.77214,-0.00235,-0.03591,-0.02156,0.01199,0.00948,-0.02570,-0.01683,-0.01675,0.01715,-0.02290,0.04158,0.03226,0.03363,0.02719,-0.00078,0.00935,0.00128,-0.01971,-0.84463,-0.77214,-0.01015,0.04455,-0.88879,-0.04841,-1.04810
32.2142,0.00362,0.02789,0.01584,0.00000,0.00000,0.00998,0.01501,0.02165,0.00000,0.02411,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00666,0.01502,0.67420,0.65684,-0.00362,-0.02789,-0.01584,0.00428,0.00085,-0.00998,-0.01501,-0.02165,0.01943,-0.02411,0.03657,0.02505,0.02135,0.01879,0.00479,0.01261,-0.00666,-0.01502,-0.67420,-0.65684,-0.00830,0.04599,-0.33085,-0.04576,-0.26789
32.2521,0.01251,0.00554,0.01613,0.00000,0.00625,0.00000,0.01387,0.02262,0.00000,0.02276,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01206,0.01128,0.59152,0.58487,-0.01251,-0.00554,-0.01613,0.00515,-0.00625,0.00901,-0.01387,-0.02262,0.01520,-0.02276,0.02630,0.01553,0.01263,0.01001,0.01286,0.02013,-0.01206,-0.01128,-0.59152,-0.58487,-0.00770,0.02982,-0.20938,-0.04583,-0.14476
32.2910,0.01510,0.00025,0.01458,0.00000,0.00829,0.00000,0.01045,0.02116,0.00000,0.02113,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01254,0.01229,0.51772,0.52101,-0.01510,-0.00025,-0.01458,0.00417,-0.00829,0.00854,-0.01045,-0.02116,0.01086,-0.02113,0.02034,0.01094,0.00851,0.00752,0.00928,0.01398,-0.01254,-0.01229,-0.51772,-0.52101,-0.00683,0.01756,-0.14464,-0.04125,-0.07992
32.3298,0.01556,0.00000,0.01275,0.00000,0.00860,0.00000,0.00731,0.02212,0.00000,0.02216,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01331,0.01410,0.44886,0.41393,-0.01556,0.00093,-0.01275,0.00292,-0.00860,0.00487,-0.00731,-0.02212,0.00740,-0.02216,0.01584,0.00894,0.00684,0.00681,0.00385,0.00677,-0.01331,-0.01410,-0.44886,-0.41393,-0.00587,0.00759,-0.05216,-0.03664,-0.02400
32.3702,0.01541,0.00000,0.00903,0.00000,0.00700,0.00000,0.00476,0.02198,0.00000,0.02285,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01242,0.01536,0.31283,0.27831,-0.01541,0.00091,-0.00903,0.00134,-0.00700,0.00302,-0.00476,-0.02198,0.00587,-0.02285,0.01370,0.00723,0.00529,0.00466,0.00458,0.00653,-0.01242,-0.01536,-0.31283,-0.27831,-0.00460,-0.00455,0.02019,-0.03552,0.04754
32.4086,0.01714,0.00000,0.00775,0.00231,0.00894,0.00000,0.00295,0.01943,0.00000,0.02083,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01040,0.01502,0.20959,0.18940,-0.01714,0.00320,-0.00775,-0.00231,-0.00894,0.00354,-0.00295,-0.01943,0.00262,-0.02083,0.01010,0.00478,0.00255,0.00225,0.00182,0.00158,-0.01040,-0.01502,-0.20959,-0.18940,-0.00333,-0.01217,0.04290,-0.03308,0.06843
